Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
29.480097294,-60.29685,-198.2115,-55.5517,0.01785491,-0.1203754,1.107994,10.95446,22.1556,-2.103785,1000.301
29.500164986,-79.96825,-242.841,-37.24528,-0.1791506,0.1220506,1.148399,10.95446,22.1556,-2.103785,1000.301
29.517724037,-84.25004,-269.5353,-12.24289,-0.3744966,0.1620094,1.099841,10.95446,22.1556,-2.103785,1000.301
29.537792206,-89.95909,-286.3385,8.766488,-0.5693765,0.2320535,1.120388,7.36974,19.91429,0.9220905,1000.303
29.557860374,-102.8665,-295.8721,24.18565,-0.696169,0.2509415,1.195423,7.36974,19.91429,0.9220905,1000.303
29.577928066,-105.0384,-293.9654,32.29453,-0.7865701,0.08491762,1.220598,8.179795,13.30161,-4.733418,1000.303
29.597995758,-106.2795,-294.5613,7.660731,-0.8864427,-0.2002316,1.355744,8.179795,13.30161,-4.733418,1000.303
29.618063927,-99.08116,-299.8644,-41.42258,-0.8934645,-0.2912399,1.538629,8.179795,13.30161,-4.733418,1000.303
29.638131618,-95.54404,-307.968,-96.83328,-0.9617494,-0.3050703,1.659989,-3.067316,5.41473,-4.782244,1000.303
29.658199310,-81.33346,-315.1779,-145.3023,-1.123937,-0.2658946,1.733778,-3.067316,5.41473,-4.782244,1000.303
29.678267479,-66.75056,-314.4033,-183.758,-1.406679,0.3294247,1.630441,-18.04359,-2.573245,12.49959,1000.303
29.698335648,-58.37315,-284.253,-177.0006,-1.367575,0.3307162,1.08716,-18.04359,-2.573245,12.49959,1000.303
29.718403339,20.74686,-209.7711,-107.2765,-1.888932,0.6219913,0.2828352,-18.04359,-2.573245,12.49959,1000.303
29.738471031,-52.53999,-91.73215,9.56509,-3.273564,1.575333,-0.4413574,-17.85332,-10.42086,34.97636,1000.301
29.758538723,-77.424,47.28088,49.12661,-2.578216,0.06642374,-1.055456,-17.85332,-10.42086,34.97636,1000.301
29.778606415,56.7387,110.6799,45.80934,-1.915413,-0.2740438,0.6179364,1.826548,-16.15069,47.97849,1000.303
29.798675060,86.09068,179.9183,62.64141,-0.09671625,0.6991373,0.991984,1.826548,-16.15069,47.97849,1000.303
29.818742752,0.8892888,262.1463,7.292146,0.03052014,0.9301917,1.085182,1.826548,-16.15069,47.97849,1000.303
29.838810444,27.13852,294.9183,76.95483,-1.165303,0.09761594,2.155151,4.933096,-23.54855,58.36465,1000.303
29.858878136,97.81905,243.2577,-1.185323,-1.407042,-1.26582,1.745866,4.933096,-23.54855,58.36465,1000.3
29.878945827,82.05711,169.3716,11.28516,-0.479886,0.3817084,1.589043,-9.704451,-27.05817,68.29224,1000.3
29.899014473,56.61459,112.7654,12.02233,-0.7437639,0.003455199,1.190569,-9.704451,-27.05817,68.29224,1000.302
29.919082165,46.06526,81.12545,15.64675,-0.5877698,-0.1220243,1.184573,-9.704451,-27.05817,68.29224,1000.302
29.939149857,22.23618,39.23683,7.845024,-0.4253893,0.01562641,1.065887,-25.92207,-27.23894,71.31091,1000.299
29.959217548,11.43862,16.05806,4.527754,-0.4176763,0.01773151,1.001532,-25.92207,-27.23894,71.31091,1000.299
29.979285240,5.605462,5.511425,0.7804669,-0.3672323,-0.0008040406,1.001807,-32.61177,-24.68056,72.15443,1000.301
29.999353409,1.509838,-1.87718,-3.151113,-0.3701888,-0.05346832,0.9741945,-32.61177,-24.68056,72.15443,1000.301
30.019421577,0.2687398,-3.366818,-3.64256,-0.3035008,-0.05718533,0.9162516,-32.61177,-24.68056,72.15443,1000.299
30.039489269,-0.4759191,0.7445826,-0.5095827,-0.2359802,-0.02722025,0.8205226,-34.1366,-23.63004,71.76894,1000.299
30.059556961,5.171077,2.830076,0.7190359,-0.3141226,-0.08888994,0.9086195,-34.1366,-23.63004,71.76894,1000.296
30.079625130,4.488473,1.400023,1.149052,-0.3305407,-0.04064595,0.9473084,-33.73922,-24.69237,72.15293,1000.296
30.099692822,2.006277,0.8637536,-0.1409971,-0.3217565,-0.04201692,0.952081,-33.73922,-24.69237,72.15293,1000.299
30.119760513,2.254497,1.57878,-0.8781683,-0.3035076,-0.05610596,0.9409721,-34.87282,-24.39098,72.15279,1000.299
30.139828682,3.929979,3.604688,-1.00103,-0.3024287,-0.06225963,0.9311131,-34.87282,-24.39098,72.15279,1000.303
30.159896374,5.977791,6.10728,0.5961741,-0.3084178,-0.0808589,0.9310951,-34.87282,-24.39098,72.15279,1000.303
30.179964542,9.080536,8.848214,2.439102,-0.2968511,-0.1019548,0.9246534,-34.1441,-23.25396,71.70589,1000.302
30.200032234,9.142591,9.384483,4.896339,-0.3459047,-0.05206395,0.9436513,-34.1441,-23.25396,71.70589,1000.302
30.220099926,8.211767,9.265312,4.773478,-0.3185624,-0.03060078,0.941256,-35.27003,-23.26899,72.60999,1000.304
30.240167618,9.76314,13.49588,4.036306,-0.2691357,-0.0741771,0.9234027,-35.27003,-23.26899,72.60999,1000.304
30.257727623,9.51492,20.05029,7.845024,-0.392127,-0.0244256,0.9576571,-35.27003,-23.26899,72.60999,1000.301
30.277795315,11.7489,19.99071,6.24782,-0.3572563,-0.04367865,0.9226244,-35.65399,-22.89547,72.15832,1000.301
30.297863007,5.853681,20.4078,8.336472,-0.3413334,-0.03555534,0.9513613,-35.65399,-22.89547,72.15832,1000.303
30.317930698,2.502716,26.84304,8.459333,-0.2815858,-0.03020704,0.9600214,-37.09386,-22.91217,72.6092,1000.303
30.337998390,1.758057,42.33528,11.22373,-0.2537396,-0.0636988,0.9565645,-37.09386,-22.91217,72.6092,1000.305
30.358067036,0.5790143,55.98036,14.3567,-0.3662974,-0.02720339,0.9478084,-37.09386,-22.91217,72.6092,1000.305
30.378134728,6.350121,93.16173,17.67397,-0.1536712,-0.02451536,1.091425,-38.63358,-21.10972,72.16229,1000.305
30.398202419,19.56782,126.5892,13.5581,-0.3208167,-0.03472581,1.14351,-38.63358,-21.10972,72.16229,1000.305
30.418270111,28.00728,251.5401,7.353577,-0.09425766,-0.1051711,1.2187,-41.95544,-21.13989,70.86418,1000.305
30.438337803,-3.02017,347.4727,34.93606,0.3965851,-0.2437953,1.96303,-41.95544,-21.13989,70.86418,1000.306
30.458405495,40.17004,367.0764,36.90185,-0.580115,0.2174674,1.486494,-41.95544,-21.13989,70.86418,1000.306
30.478473663,37.50168,35.90004,19.5169,-1.123196,-0.5745329,2.757733,-51.19893,-20.07933,62.57714,1000.306
30.498541832,44.94827,-46.74508,17.30539,0.5775581,-0.2930015,1.171911,-51.19893,-20.07933,62.57714,1000.306
30.518609524,-24.80144,-100.67,3.299135,0.5326926,-0.507724,1.001431,-63.68815,-22.03197,63.91103,1000.306
30.538677215,-34.04762,-147.1467,-13.84009,0.1117899,-0.3937696,1.059325,-63.68815,-22.03197,63.91103,1000.306
30.558745384,-46.83093,-181.4679,-33.62086,-0.1926054,-0.2144582,1.025222,-63.68815,-22.03197,63.91103,1000.306
30.578813076,-56.75972,-211.2607,-47.74997,-0.411579,-0.04628036,1.153178,-50.37296,-22.33045,81.26266,1000.306
30.598880768,-57.56643,-234.7374,-49.4086,-0.5181085,0.1419169,1.158346,-50.37296,-22.33045,81.26266,1000.306
30.618948936,-47.14121,-241.0535,-29.62785,-0.6536522,0.129963,1.108609,-21.42546,-31.27296,91.2224,1000.306
30.639017105,-32.93063,-231.7581,-15.06871,-0.7453343,0.004646147,1.016324,-21.42546,-31.27296,91.2224,1000.306
30.659084797,-32.31009,-207.5068,-29.75071,-0.7807751,-0.1626567,0.9691419,-21.42546,-31.27296,91.2224,1000.306
30.679152489,-33.98557,-174.7944,-64.27489,-0.7758253,-0.143097,0.8738186,20.03178,-37.8124,79.086,1000.307
30.699220180,-34.54406,-141.9627,-85.59142,-0.920892,0.02392383,0.8809438,20.03178,-37.8124,79.086,1000.307
30.719287872,-15.55526,-118.4265,-82.76559,-1.085356,0.02627132,0.9106193,49.47047,-32.67406,60.06374,1000.305
30.739355564,15.16192,-91.5534,-54.99882,-1.236918,0.1150755,0.6807706,49.47047,-32.67406,60.06374,1000.305
30.759424210,24.84248,-65.33577,-33.98944,-1.699211,0.1399144,0.3775691,49.47047,-32.67406,60.06374,1000.305
30.779491901,-0.6000289,36.4959,-28.1535,-0.9225901,0.1333212,-1.425717,63.55093,-20.25955,46.29312,1000.305
30.799559593,-4.509488,139.996,-56.10458,-0.8102387,0.05032336,-1.557209,63.55093,-20.25955,46.29312,1000.305
30.819627285,4.364363,157.4545,30.88162,-0.1563268,0.5992826,2.667829,69.27811,-9.158372,42.40305,1000.305
30.839694977,2.750936,112.825,12.08376,-1.171401,-1.204502,2.344188,69.27811,-9.158372,42.40305,1000.307
30.859763145,55.12528,68.79124,0.1661576,-0.2718572,0.02171354,0.8859241,67.33951,-5.510112,50.2435,1000.307
30.879831314,35.76414,93.2809,14.41813,0.2256259,0.2167202,0.6984741,67.33951,-5.510112,50.2435,1000.304
30.899899006,56.18021,93.698,7.292146,-0.851437,-0.2754628,1.512302,67.33951,-5.510112,50.2435,1000.304
30.919966698,19.87809,36.4959,8.336472,-0.2652794,0.1709369,0.9351174,63.2702,-5.196952,55.86735,1000.304
30.940034866,18.32672,39.356,14.17241,-0.6602019,-0.1536714,1.130678,63.2702,-5.196952,55.86735,1000.304
30.960102558,4.612583,-5.571483,1.210483,-0.2611579,0.1339994,1.032342,59.90511,-2.674275,58.91429,1000.301
30.980170250,1.323673,1.817122,-0.5710136,-0.1935253,-0.05953826,0.8848257,59.90511,-2.674275,58.91429,1000.301
30.997729778,-1.220578,14.15133,-0.7553064,-0.2320505,-0.1077834,0.9068398,59.90511,-2.674275,58.91429,1000.303
31.017797947,-0.6620838,15.64096,1.026191,-0.2891616,0.01269182,0.9772286,59.51604,-1.929746,59.82265,1000.303
31.037865639,-1.468798,0.08914184,-2.045356,-0.3194639,-0.03137125,1.053553,59.51604,-1.929746,59.82265,1000.303
31.057933331,-4.695653,-3.128476,-1.983925,-0.2446519,0.02405795,0.8926746,58.84181,-2.688654,59.81847,1000.303
31.078001022,2.812991,1.340438,-4.93261,-0.1833915,-0.05559664,0.8621481,58.84181,-2.688654,59.81847,1000.302
31.098068714,13.61054,27.73682,2.31624,-0.1776531,-0.1830337,0.9297138,58.84181,-2.688654,59.81847,1000.302
31.118137360,15.90658,32.86118,11.40802,-0.3164612,-0.06580189,0.9547835,58.84181,-2.688654,59.81847,1000.304
31.138205051,17.83028,35.30419,12.45234,-0.3083326,-0.006429708,0.8687979,58.84181,-2.688654,59.81847,1000.304
31.158272743,21.30535,49.72388,13.5581,-0.3276905,-0.0373775,0.9280256,58.45491,-1.948731,62.02053,1000.306
31.178340435,26.3318,63.66689,22.34272,-0.2391003,-0.1493151,0.8781021,58.45491,-1.948731,62.02053,1000.306
31.198408127,21.80179,78.56327,18.22685,-0.3229311,-0.0283164,1.04058,58.45491,-1.948731,62.02053,1000.306
31.218475819,12.55561,53.17984,9.687952,-0.5309249,0.09165998,0.9623615,55.89116,-1.984845,64.60453,1000.306
31.238543987,5.171077,42.27569,7.230715,-0.3991734,-0.01077197,0.978882,55.89116,-1.984845,64.60453,1000.306
31.258612156,1.447783,34.35082,6.739267,-0.472102,0.01175672,0.9134399,52.49023,-0.9003396,66.73955,1000.306
31.278679848,-0.3518093,24.9363,5.449218,-0.5124205,0.03502782,0.9021285,52.49023,-0.9003396,66.73955,1000.307
31.298747540,-4.261269,13.73423,2.684826,-0.5041455,0.03440912,0.8890116,52.49023,-0.9003396,66.73955,1000.307
31.318815231,-8.729222,0.6849971,2.439102,-0.5064989,0.02936558,0.8661243,49.53514,-0.1870875,68.87351,1000.303
31.338883400,-8.046618,-9.504128,0.657605,-0.4947452,0.02546899,0.8804982,49.53514,-0.1870875,68.87351,1000.303
31.358951092,-7.612234,-15.82019,0.8418978,-0.463555,-0.003941034,0.9003824,49.5573,-1.314623,68.86862,1000.305
31.379018784,-5.254147,-14.21138,0.1047266,-0.4300556,1.604203E-05,0.9047362,49.5573,-1.314623,68.86862,1000.305
31.399086952,-4.199214,-14.1518,-1.431047,-0.4621444,0.02607464,0.9118716,49.5573,-1.314623,68.86862,1000.305
31.419155121,-5.564422,-20.70621,-3.765422,-0.5139583,0.03937647,0.902256,49.93171,-1.307693,68.02821,1000.305
31.439222813,-12.51457,-37.62849,-7.266985,-0.5097259,0.02143291,0.9351416,49.93171,-1.307693,68.02821,1000.306
31.461799145,-20.08527,-45.55337,-5.976935,-0.3885949,0.07702507,0.9774396,50.69008,-1.674282,67.63947,1000.306
31.479358196,-19.15445,-39.35648,-11.44429,-0.3024505,-0.06183585,0.9035302,50.69008,-1.674282,67.63947,1000.311
31.499425888,-7.426069,-26.54559,-6.714107,-0.1310473,-0.1530957,0.8422855,50.69008,-1.674282,67.63947,1000.311
31.519493580,-0.1656446,8.073602,3.790583,-0.3291847,-0.03609013,0.9057974,52.51685,-2.397502,64.98653,1000.311
31.539562225,-0.1035897,2.889662,1.763362,-0.421271,-0.001047174,0.9211363,52.51685,-2.397502,64.98653,1000.311
31.559629917,-0.2276995,0.7445826,1.087621,-0.3866841,-0.0573989,0.9252443,54.0275,-2.7576,64.98689,1000.311
31.579697609,0.3928496,1.161681,1.149052,-0.3913941,-0.0118516,0.9318653,54.0275,-2.7576,64.98689,1000.311
31.599765301,-0.1656446,3.366346,0.3504504,-0.3879831,-0.03938358,0.9228501,53.65179,-2.761767,65.05108,1000.309
31.619832992,-1.096468,0.565826,0.5961741,-0.4377178,-0.006552337,0.9113555,53.65179,-2.761767,65.05108,1000.309
31.639901161,-5.378257,-3.60516,-0.1409971,-0.4228463,-0.02027921,0.9675611,53.65179,-2.761767,65.05108,1000.309
31.659968853,-11.83197,-5.511897,0.1661576,-0.4678831,-0.08737931,0.9106401,54.40947,-3.066868,64.98603,1000.309
31.680037022,-13.19718,-9.146614,0.1047266,-0.4060264,-0.00940512,0.9450554,54.40947,-3.066868,64.98603,1000.309
31.700104713,-15.3691,-7.418634,1.579069,-0.3339371,-0.01086759,1.063377,54.0329,-3.069193,64.53273,1000.309
31.717664242,-19.46472,-14.03263,3.176273,-0.4182633,-0.03241519,0.9396096,54.0329,-3.069193,64.53273,1000.307
31.737731934,-15.30704,-15.16475,3.729152,-0.364676,-0.03823061,0.8758431,54.0329,-3.069193,64.53273,1000.307
31.757799625,-0.2897544,-9.146614,1.517638,-0.3311425,-0.1448095,0.8543373,55.18185,-4.183537,64.14123,1000.307
31.777867317,6.101901,-7.180292,0.2890194,-0.3267834,-0.06134302,0.9055637,55.18185,-4.183537,64.14123,1000.307
31.797935963,7.529163,-6.465266,0.4733122,-0.3619285,-0.05475005,0.9092581,55.19587,-4.933615,63.68517,1000.307
31.818003654,7.405054,-1.22174,-0.1409971,-0.3376279,-0.05271982,0.9329538,55.19587,-4.933615,63.68517,1000.307
31.838071346,-17.47896,8.729043,-43.26551,-0.3080584,-0.2586548,1.071335,55.19587,-4.933615,63.68517,1000.307
31.858139038,8.832316,6.822306,-3.765422,-0.1766332,-0.05069968,0.9314919,55.57092,-4.928066,63.23287,1000.306
31.878206730,-2.834006,16.35599,-17.28023,-0.2702728,-0.1467701,0.8966768,55.57092,-4.928066,63.23287,1000.306
31.898274422,-4.323324,25.29382,-8.679896,-0.3982628,0.01760382,0.906574,55.95499,-5.301817,63.74922,1000.31
31.918342113,10.75602,21.95703,2.561964,-0.4358667,-0.05488192,0.9240308,55.95499,-5.301817,63.74922,1000.31
31.938410759,2.006277,5.749766,2.377671,-0.3345273,-0.09252819,0.835969,55.95499,-5.301817,63.74922,1000.308
31.958478451,4.488473,0.08914184,1.886224,-0.3118735,-0.07455263,1.054735,55.20401,-5.311072,64.13634,1000.308
31.978546143,8.522042,6.166865,1.087621,-0.3838668,-0.08127482,0.8359697,55.20401,-5.311072,64.13634,1000.31
31.998613834,8.708207,16.47516,-1.983925,-0.4228086,0.005507762,0.9992692,54.43163,-4.194404,64.98114,1000.31
32.018682003,4.178199,8.37153,-2.35251,-0.6832894,0.2415601,1.314693,54.43163,-4.194404,64.98114,1000.31
32.038749695,37.93607,49.60471,-18.44742,-0.656525,-0.1933462,0.2663638,54.43163,-4.194404,64.98114,1000.31
32.058817387,31.35825,49.18761,-8.188449,-0.3042107,-0.04400502,0.9442192,53.68076,-4.20389,65.43294,1000.307
32.078885078,31.9788,40.72647,2.193378,-0.3767673,-0.0684933,0.8992403,53.68076,-4.20389,65.43294,1000.307
32.098953724,40.54237,50.02181,-4.99404,-0.5737174,0.06171977,0.8963103,52.22752,-3.471896,66.72799,1000.307
32.119021416,38.74278,36.67465,-6.775537,-0.433199,-0.04174858,0.8958275,52.22752,-3.471896,66.72799,1000.307
32.139089108,12.86589,5.03474,-2.782527,-0.4576166,0.09709974,0.8547889,52.22752,-3.471896,66.72799,1000.31
32.159156799,13.73465,12.78086,-2.96682,-0.4439006,0.01082151,0.8498973,49.9266,-0.9366837,69.38824,1000.31
32.179224491,35.45387,44.59953,-7.758432,-0.4754786,0.03672848,0.8991452,49.9266,-0.9366837,69.38824,1000.308
32.199292183,35.01949,52.88192,-7.942725,-0.5688277,0.006044426,0.8840787,48.45766,0.4889655,69.39257,1000.308
32.219359875,22.60851,23.08915,-8.92562,-0.3938071,-0.06845873,0.8765458,48.45766,0.4889655,69.39257,1000.312
32.239428043,14.85164,15.76013,-0.07956615,-0.479553,0.01875996,0.8604088,48.45766,0.4889655,69.39257,1000.312
32.259496212,24.4081,34.94667,0.9647596,-0.4887911,0.046013,0.8805709,45.79349,2.333265,71.46716,1000.311
32.279563904,27.88317,21.36117,3.360566,-0.4340577,-0.05030065,0.8181309,45.79349,2.333265,71.46716,1000.311
32.299631596,-3.206335,7.83526,2.623395,-0.5637993,0.04996526,0.8499547,44.68635,4.512928,71.92805,1000.307
32.319699764,-2.771951,2.889662,2.193378,-0.5362227,0.03119276,0.8381982,44.68635,4.512928,71.92805,1000.307
32.339767456,6.163956,4.558056,0.1047266,-0.5181555,0.02758412,0.8414239,42.44101,4.108857,73.21714,1000.31
32.359835148,7.032724,6.643549,-0.5095827,-0.5390815,0.05461088,0.8306359,42.44101,4.108857,73.21714,1000.31
32.379902840,2.688881,4.975155,0.1661576,-0.5340824,0.04764153,0.8468831,42.44101,4.108857,73.21714,1000.308
32.399970532,2.006277,5.749766,0.1661576,-0.5403526,0.04461492,0.8463354,42.07258,3.729075,73.21501,1000.308
32.420039177,1.137508,3.247175,0.3504504,-0.5404418,0.04950648,0.8445367,42.07258,3.729075,73.21501,1000.311
32.440106869,0.9513437,1.697951,0.4118813,-0.5463676,0.05430495,0.841787,42.81682,4.112793,73.21764,1000.311
32.457665920,0.02052013,0.2678984,0.5347431,-0.5492393,0.05145284,0.8339707,42.81682,4.112793,73.21764,1000.309
32.477733612,-0.9723583,-0.3279568,-0.1409971,-0.5394523,0.04856699,0.8435386,42.81682,4.112793,73.21764,1000.309
32.497801304,-2.337566,-0.3279568,-0.2638589,-0.5368591,0.03978635,0.8481242,41.74474,4.477254,73.28254,1000.305
32.517868996,-0.9103035,-0.2683713,-0.07956615,-0.5388669,0.04317594,0.846774,41.74474,4.477254,73.28254,1000.305
32.537937641,1.013399,-0.08961473,0.1047266,-0.5408058,0.04238319,0.8327188,42.80944,4.488638,73.21927,1000.308
32.558005333,0.3307947,0.3274839,-0.2638589,-0.5247467,0.04280194,0.8563976,42.80944,4.488638,73.21927,1000.308
32.578073025,-1.779072,-0.3279568,-0.07956615,-0.5354717,0.04373252,0.8462939,42.80944,4.488638,73.21927,1000.306
32.598140716,-3.702774,-1.340911,-0.5095827,-0.5350302,0.04619474,0.8449092,42.44101,4.108857,73.21714,1000.306
32.618208408,-4.261269,-1.042983,-0.6938755,-0.5295827,0.04091595,0.8466787,42.44101,4.108857,73.21714,1000.307
32.638276577,-2.709896,0.565826,-0.2638589,-0.5290254,0.03702062,0.8475356,42.07193,3.730457,72.8269,1000.307
32.658344269,-1.965237,0.7445826,-0.4481517,-0.5402973,0.04164579,0.8496405,42.07193,3.730457,72.8269,1000.305
32.678411961,-1.034413,0.1487274,-0.3252899,-0.5314404,0.03601815,0.8465475,42.07193,3.730457,72.8269,1000.305
32.698480129,-0.6620838,-1.042983,-0.3252899,-0.5412715,0.04165754,0.8477077,42.81606,4.114406,72.76484,1000.304
32.718548298,-1.344688,-1.460082,-0.5095827,-0.5386906,0.03343,0.8479519,42.81606,4.114406,72.76484,1000.304
32.738615990,-0.4759191,-0.3279568,-0.4481517,-0.531475,0.03795544,0.8470861,42.81758,4.111182,73.67043,1000.306
32.758683681,-1.220578,-0.8642265,-1.062461,-0.5344537,0.04128987,0.8481582,42.81758,4.111182,73.67043,1000.306
32.778751373,-3.702774,-2.592207,-0.8781683,-0.5362036,0.03050585,0.8512502,42.81758,4.111182,73.67043,1000.309
32.798819065,-4.385378,-2.830549,-1.062461,-0.5338073,0.03250299,0.8508139,42.82497,3.735337,73.66881,1000.309
32.818886757,-2.585786,-1.102569,-0.1409971,-0.5388353,0.0416133,0.8535077,42.82497,3.735337,73.66881,1000.307
32.838954449,-3.578664,-1.042983,-0.5095827,-0.5334886,0.04177173,0.8496208,42.82355,3.73833,72.8279,1000.307
32.859023094,-3.826884,-0.2683713,0.1661576,-0.5260046,0.03223058,0.8778903,42.82355,3.73833,72.8279,1000.305
32.879090786,-3.206335,1.519194,0.8418978,-0.5357358,0.03245506,0.8832552,42.82355,3.73833,72.8279,1000.305
32.899158478,-4.013049,3.187589,1.701931,-0.539627,0.03144498,0.8493516,42.44112,4.108627,73.28182,1000.308
32.919226170,-3.082225,3.247175,1.824793,-0.5233787,0.02060428,0.8460869,42.44112,4.108627,73.28182,1000.308
32.939294338,-0.04153477,1.817122,1.333345,-0.5306845,0.02067751,0.8325585,42.46867,2.669498,72.82278,1000.306
32.959362030,1.882167,-0.2087858,0.7804669,-0.5302511,0.02361103,0.8321553,42.46867,2.669498,72.82278,1000.306
32.979429722,0.02052013,-1.87718,0.5347431,-0.523544,0.02981942,0.8477986,42.46867,2.669498,72.82278,1000.307
32.999497414,-1.654962,-2.234694,0.4733122,-0.5225202,0.02758043,0.8680653,42.0935,2.664179,73.21039,1000.307
33.019566059,0.4549045,-1.87718,0.5347431,-0.5459765,0.03248626,0.8372996,42.0935,2.664179,73.21039,1000.305
33.039633751,2.068332,-0.3279568,0.8418978,-0.5338176,0.03301891,0.8488919,42.46117,3.045575,72.75972,1000.305
33.059701443,-0.3518093,-0.08961473,0.2890194,-0.521118,0.0302911,0.8516766,42.46117,3.045575,72.75972,1000.303
33.079769135,-0.8482485,-0.3279568,0.2890194,-0.5255994,0.03571426,0.8416778,42.46117,3.045575,72.75972,1000.303
33.099836826,-0.6620838,-0.5662989,-0.07956615,-0.5269133,0.02781172,0.8477538,42.45379,3.42142,72.76135,1000.304
33.119904518,0.1446299,-1.22174,0.04329571,-0.5268871,0.02635318,0.8477127,42.45379,3.42142,72.76135,1000.304
33.139972210,0.765179,-2.592207,-0.1409971,-0.5261372,0.03796968,0.8209257,42.46128,3.045344,72.82441,1000.304
33.160040379,4.178199,-1.936766,0.1661576,-0.5187187,0.03191358,0.843968,42.46128,3.045344,72.82441,1000.304
